Order_ID,Date,Month,Quarter,Product,Category,City,Units_Sold,Cost_Per_Unit,Selling_Price_Per_Unit,Discount_Pct,Total_Cost,Revenue,Profit,Profit_Margin_Pct,Stock_Available,Stock_Status,Customer_Type,Sales_Rep,Payment_Mode,Rating,Profit_Status,Discount_Category
TZ1713,2024-10-24,October,Q4,Refrigerator,Appliances,Delhi,1,48305,35993,15,48305,43749.49,-4555.51,-10.41,54,Adequate,New,Rahul,UPI,4.4,Loss,Medium Discount
TZ1714,2024-09-06,September,Q3,Smartwatch,Mobile,Delhi,2,9028,6787,0,18056,14931.4,-3124.6,-20.93,2,Critical,Loyal,Vikram,UPI,4.7,Loss,No Discount
TZ1715,2024-04-09,April,Q2,Washing Machine,Appliances,Chennai,1,22355,32313,10,22355,24719.44,2364.44,9.57,60,Adequate,Returning,Amit,UPI,4.1,Profitable,Low Discount
TZ1716,2024-03-17,March,Q1,Smartphone,Mobile,Hyderabad,4,35003,28544,5,140012,81350.4,-58661.6,-72.11,15,Low,New,Sneha,Credit Card,3.5,Loss,Low Discount
TZ1717,2023-09-26,September,Q3,Smartphone,Mobile,Hyderabad,8,37731,26273,10,301848,141874.2,-159973.8,-112.76,20,Low,Loyal,Meera,UPI,3.6,Loss,Low Discount
TZ1718,2024-04-25,April,Q2,Tablet,Computing,Bangalore,7,34506,21953,15,241542,130620.35,-110921.65,-84.92,55,Adequate,Returning,Meera,EMI,3.9,Loss,Medium Discount
TZ1719,2023-04-08,April,Q2,Bluetooth Speaker,Audio,Mumbai,1,3726,5347,15,3726,5453.94,1727.94,31.68,32,Adequate,Loyal,Meera,EMI,4.6,Profitable,Medium Discount
TZ1720,2023-02-16,February,Q1,Laptop,Computing,Bangalore,7,54825,70866,10,383775,446455.8,62680.8,14.04,18,Low,Loyal,Rahul,EMI,3.8,Profitable,Low Discount
TZ1721,2023-06-23,June,Q2,Bluetooth Speaker,Audio,Chennai,15,3778,9169,5,56670,111059.51,54389.51,48.97,15,Low,Returning,Meera,EMI,4.1,Profitable,Low Discount
TZ1722,2023-09-24,September,Q3,Desktop PC,Computing,Bangalore,1,33380,64716,10,33380,58244.4,24864.4,42.69,57,Adequate,Returning,Sneha,Debit Card,4.9,Profitable,Low Discount
TZ1723,2023-09-27,September,Q3,Refrigerator,Appliances,Bangalore,5,38513,51558,10,192565,232011,39446,17,30,Adequate,Loyal,Sneha,Credit Card,4.3,Profitable,Low Discount
TZ1724,2024-11-04,November,Q4,Washing Machine,Appliances,Chennai,1,21190,28740,5,21190,30169.81,8979.81,29.76,24,Low,New,Rahul,UPI,3.9,Profitable,Low Discount
TZ1725,2024-12-23,December,Q4,Headphones,Audio,Chennai,2,9608,2668,15,19216,5011.84,-14204.16,-283.41,32,Adequate,Loyal,Vikram,UPI,4.2,Loss,Medium Discount
TZ1726,2023-04-26,April,Q2,Air Conditioner,Appliances,Delhi,1,47911,38132,10,47911,37750.68,-10160.32,-26.91,28,Adequate,New,Priya,EMI,4.7,Loss,Low Discount
TZ1727,2024-07-30,July,Q3,Washing Machine,Appliances,Hyderabad,2,34121,19270,10,68242,28615.95,-39626.05,-138.48,36,Adequate,New,Priya,UPI,4.5,Loss,Low Discount
TZ1728,2023-12-03,December,Q4,Laptop,Computing,Bangalore,2,60832,69481,0,121664,180650.6,58986.6,32.65,30,Adequate,New,Rahul,Cash,4.2,Profitable,No Discount
TZ1729,2024-12-25,December,Q4,Washing Machine,Appliances,Chennai,4,35589,36650,5,142356,153893.35,11537.35,7.5,31,Adequate,New,Meera,EMI,4.9,Profitable,Low Discount
TZ1730,2023-11-29,November,Q4,Air Conditioner,Appliances,Hyderabad,2,38852,35190,15,77704,58327.43,-19376.57,-33.22,30,Adequate,New,Meera,Cash,4.3,Loss,Medium Discount
TZ1731,2024-09-08,September,Q3,Monitor,Display,Mumbai,7,16361,15833,15,114527,113047.62,-1479.38,-1.31,148,Overstocked,Returning,Rahul,Cash,4.8,Loss,Medium Discount
TZ1732,2023-06-16,June,Q2,Monitor,Display,Chennai,5,13050,13951,20,65250,47433.4,-17816.6,-37.56,112,Overstocked,Returning,Meera,Debit Card,3.9,Loss,Medium Discount
TZ1733,2024-09-09,September,Q3,Tablet,Computing,Bangalore,2,24040,31798,5,48080,60416.2,12336.2,20.42,41,Adequate,Returning,Sneha,UPI,3.9,Profitable,Low Discount
TZ1734,2024-09-06,September,Q3,Monitor,Display,Mumbai,13,21845,22066,30,283985,240960.72,-43024.28,-17.86,73,Adequate,Returning,Meera,UPI,3.1,Loss,High Discount
TZ1735,2024-06-09,June,Q2,LED TV,Display,Chennai,11,29695,62441,15,326645,496249.85,169604.85,34.18,113,Overstocked,Loyal,Meera,EMI,3.6,Profitable,Medium Discount
TZ1736,2024-04-24,April,Q2,Monitor,Display,Mumbai,15,23650,19843,15,354750,303597.9,-51152.1,-16.85,66,Adequate,Loyal,Amit,Credit Card,4.3,Loss,Medium Discount
TZ1737,2023-10-30,October,Q4,Refrigerator,Appliances,Mumbai,5,23015,25955,5,115075,192326.55,77251.55,40.17,42,Adequate,Returning,Sneha,Cash,4.2,Profitable,Low Discount
TZ1738,2024-08-05,August,Q3,Smartwatch,Mobile,Bangalore,5,12593,5339,0,62965,29364.5,-33600.5,-114.43,5,Critical,Loyal,Meera,UPI,3.8,Loss,No Discount
TZ1739,2023-07-06,July,Q3,Monitor,Display,Mumbai,2,21639,19753,20,43278,41718.34,-1559.66,-3.74,125,Overstocked,Loyal,Sneha,UPI,3.6,Loss,Medium Discount
TZ1740,2023-09-29,September,Q3,LED TV,Display,Delhi,4,27129,25126,30,108516,77388.08,-31127.92,-40.22,83,Adequate,Loyal,Rahul,UPI,3.5,Loss,High Discount
TZ1741,2023-01-06,January,Q1,Monitor,Display,Mumbai,1,13627,31489,25,13627,28340.1,14713.1,51.92,108,Overstocked,Loyal,Sneha,EMI,3.7,Profitable,High Discount
TZ1742,2023-11-07,November,Q4,Refrigerator,Appliances,Hyderabad,3,43886,42834,5,131658,119024.98,-12633.02,-10.61,18,Low,New,Rahul,Credit Card,3.7,Loss,Low Discount
TZ1743,2023-01-17,January,Q1,Air Conditioner,Appliances,Delhi,1,38712,63530,10,38712,62894.7,24182.7,38.45,51,Adequate,New,Sneha,EMI,3.8,Profitable,Low Discount
TZ1744,2023-11-05,November,Q4,Headphones,Audio,Delhi,8,8412,2357,0,67296,26964.08,-40331.92,-149.58,20,Low,New,Meera,UPI,4.9,Loss,No Discount
TZ1745,2024-04-27,April,Q2,Laptop,Computing,Chennai,4,48194,64322,15,192776,185890.58,-6885.42,-3.7,13,Low,Returning,Rahul,Cash,4.4,Loss,Medium Discount
TZ1746,2024-12-31,December,Q4,Monitor,Display,Chennai,14,24243,28961,30,339402,313618.67,-25783.33,-8.22,143,Overstocked,Loyal,Amit,Cash,3.5,Loss,High Discount
TZ1747,2024-05-12,May,Q2,Bluetooth Speaker,Audio,Hyderabad,12,6009,9493,5,72108,81165.15,9057.15,11.16,55,Adequate,New,Vikram,Cash,4.1,Profitable,Low Discount
TZ1748,2023-11-20,November,Q4,Bluetooth Speaker,Audio,Mumbai,5,6310,8334,15,31550,55254.42,23704.42,42.9,17,Low,Returning,Vikram,Debit Card,4.2,Profitable,Medium Discount
TZ1749,2024-03-22,March,Q1,Laptop,Computing,Delhi,5,47596,75752,10,237980,374972.4,136992.4,36.53,38,Adequate,New,Vikram,Credit Card,4.4,Profitable,Low Discount
TZ1750,2024-12-02,December,Q4,LED TV,Display,Hyderabad,14,58054,50701,15,812756,588258.35,-224497.65,-38.16,87,Adequate,Loyal,Meera,UPI,4.9,Loss,Medium Discount
TZ1751,2024-11-20,November,Q4,Washing Machine,Appliances,Bangalore,4,41206,29618,10,164824,138612.24,-26211.76,-18.91,28,Adequate,Loyal,Meera,Cash,4.5,Loss,Low Discount
TZ1752,2023-05-13,May,Q2,Tablet,Computing,Delhi,3,31849,31127,0,95547,102719.1,7172.1,6.98,60,Adequate,Returning,Sneha,Debit Card,3.9,Profitable,No Discount
TZ1753,2024-07-24,July,Q3,Laptop,Computing,Mumbai,6,52092,68399,5,312552,514634.08,202082.08,39.27,21,Low,Loyal,Rahul,Cash,4,Profitable,Low Discount
TZ1754,2023-04-27,April,Q2,Refrigerator,Appliances,Delhi,1,54830,37686,20,54830,33163.68,-21666.32,-65.33,26,Adequate,Returning,Amit,Cash,3.8,Loss,Medium Discount
TZ1755,2024-07-24,July,Q3,Smartwatch,Mobile,Delhi,14,14307,18314,0,200298,310239.16,109941.16,35.44,3,Critical,Returning,Sneha,Cash,5,Profitable,No Discount
TZ1756,2024-09-17,September,Q3,Refrigerator,Appliances,Mumbai,5,20750,56246,5,103750,320602.2,216852.2,67.64,20,Low,Loyal,Rahul,Credit Card,4.9,Profitable,Low Discount
TZ1757,2023-06-10,June,Q2,Air Conditioner,Appliances,Bangalore,4,58154,64662,5,232616,245715.6,13099.6,5.33,19,Low,Loyal,Amit,Debit Card,4.7,Profitable,Low Discount
TZ1758,2023-05-06,May,Q2,Smartphone,Mobile,Chennai,7,33205,10431,5,232435,58961.23,-173473.77,-294.22,17,Low,Returning,Amit,EMI,3.8,Loss,Low Discount
TZ1759,2023-09-30,September,Q3,LED TV,Display,Chennai,6,56251,63581,15,337506,275623.63,-61882.37,-22.45,69,Adequate,Loyal,Sneha,Credit Card,3.7,Loss,Medium Discount
TZ1760,2024-03-15,March,Q1,Monitor,Display,Chennai,15,23032,26913,20,345480,274512.6,-70967.4,-25.85,53,Adequate,Returning,Priya,Cash,3.7,Loss,Medium Discount
TZ1761,2024-06-13,June,Q2,Desktop PC,Computing,Mumbai,6,45631,58322,5,273786,398922.48,125136.48,31.37,37,Adequate,New,Sneha,Cash,4.5,Profitable,Low Discount
TZ1762,2024-10-18,October,Q4,Tablet,Computing,Hyderabad,1,32696,38375,10,32696,33674.06,978.06,2.9,36,Adequate,Returning,Meera,EMI,4.8,Profitable,Low Discount
TZ1763,2023-11-18,November,Q4,LED TV,Display,Mumbai,14,33335,78996,30,466690,1207690.85,741000.85,61.36,128,Overstocked,New,Meera,UPI,3.4,Profitable,High Discount
TZ1764,2023-07-30,July,Q3,Bluetooth Speaker,Audio,Hyderabad,13,6064,8744,10,78832,84401.46,5569.46,6.6,60,Adequate,Loyal,Sneha,Credit Card,4.8,Profitable,Low Discount
TZ1765,2023-03-28,March,Q1,Laptop,Computing,Hyderabad,6,60558,92520,5,363348,395523,32175,8.13,43,Adequate,Loyal,Amit,Credit Card,3.6,Profitable,Low Discount
TZ1766,2024-07-19,July,Q3,Smartwatch,Mobile,Hyderabad,6,13415,6621,0,80490,32773.95,-47716.05,-145.59,2,Critical,Loyal,Vikram,Debit Card,3.9,Loss,No Discount
TZ1767,2023-11-08,November,Q4,Air Conditioner,Appliances,Chennai,5,32237,35928,15,161185,168726.87,7541.87,4.47,26,Adequate,Loyal,Vikram,Debit Card,3.7,Profitable,Medium Discount
TZ1768,2024-10-28,October,Q4,Desktop PC,Computing,Chennai,5,25341,61697,10,126705,306788.33,180083.33,58.7,25,Adequate,Loyal,Vikram,EMI,4.6,Profitable,Low Discount
TZ1769,2024-10-04,October,Q4,Washing Machine,Appliances,Hyderabad,5,22662,41959,15,113310,173867.61,60557.61,34.83,28,Adequate,Loyal,Meera,EMI,4.5,Profitable,Medium Discount
TZ1770,2024-01-22,January,Q1,Bluetooth Speaker,Audio,Delhi,2,3685,9961,5,7370,20818.49,13448.49,64.6,59,Adequate,Returning,Sneha,Cash,3.7,Profitable,Low Discount
TZ1771,2024-03-11,March,Q1,Monitor,Display,Mumbai,2,10037,23922,15,20074,48800.88,28726.88,58.87,110,Overstocked,New,Sneha,Cash,4.1,Profitable,Medium Discount
TZ1772,2024-06-22,June,Q2,Monitor,Display,Hyderabad,9,20936,18640,30,188424,88074,-100350,-113.94,113,Overstocked,Loyal,Sneha,UPI,3.7,Loss,High Discount
TZ1773,2024-05-16,May,Q2,Air Conditioner,Appliances,Chennai,2,34459,65147,10,68918,99674.91,30756.91,30.86,41,Adequate,Loyal,Sneha,Credit Card,5,Profitable,Low Discount
TZ1774,2024-06-09,June,Q2,Bluetooth Speaker,Audio,Mumbai,12,2741,8961,15,32892,109682.64,76790.64,70.01,12,Low,Loyal,Priya,EMI,4.1,Profitable,Medium Discount
TZ1775,2023-05-02,May,Q2,Refrigerator,Appliances,Chennai,1,25921,47221,15,25921,34117.17,8196.17,24.02,12,Low,Loyal,Priya,Cash,4.1,Profitable,Medium Discount
TZ1776,2024-01-19,January,Q1,Smartwatch,Mobile,Bangalore,8,3458,16963,5,27664,128918.8,101254.8,78.54,6,Critical,Loyal,Sneha,Cash,4.9,Profitable,Low Discount
TZ1777,2023-11-09,November,Q4,Smartwatch,Mobile,Delhi,3,11008,4034,0,33024,17305.86,-15718.14,-90.83,19,Low,Returning,Rahul,Cash,4.1,Loss,No Discount
TZ1778,2024-08-09,August,Q3,Smartwatch,Mobile,Hyderabad,8,8534,16801,15,68272,94253.61,25981.61,27.57,17,Low,Loyal,Vikram,Credit Card,4.6,Profitable,Medium Discount
TZ1779,2024-05-31,May,Q2,Washing Machine,Appliances,Chennai,4,36863,48430,10,147452,148195.8,743.8,0.5,56,Adequate,Returning,Rahul,EMI,4.5,Profitable,Low Discount
TZ1780,2024-02-24,February,Q1,Monitor,Display,Delhi,15,20956,21108,30,314340,243797.4,-70542.6,-28.93,55,Adequate,Loyal,Sneha,Debit Card,3.6,Loss,High Discount
TZ1781,2023-06-19,June,Q2,Air Conditioner,Appliances,Mumbai,5,45240,68768,5,226200,391977.6,165777.6,42.29,51,Adequate,Loyal,Rahul,Credit Card,4.9,Profitable,Low Discount
TZ1782,2024-07-08,July,Q3,Refrigerator,Appliances,Mumbai,5,52193,35412,20,260965,186975.36,-73989.64,-39.57,42,Adequate,New,Rahul,EMI,3.2,Loss,Medium Discount
TZ1783,2023-01-20,January,Q1,Smartwatch,Mobile,Delhi,4,14560,17744,15,58240,66362.56,8122.56,12.24,4,Critical,Loyal,Vikram,Debit Card,4.1,Profitable,Medium Discount
TZ1784,2023-02-16,February,Q1,Headphones,Audio,Mumbai,6,8660,4957,15,51960,30336.84,-21623.16,-71.28,11,Low,Loyal,Amit,UPI,3.9,Loss,Medium Discount
TZ1785,2023-04-28,April,Q2,Desktop PC,Computing,Hyderabad,3,43700,41439,5,131100,88575.86,-42524.14,-48.01,26,Adequate,New,Priya,Debit Card,4.9,Loss,Low Discount
TZ1786,2024-11-25,November,Q4,Tablet,Computing,Mumbai,6,17946,15890,0,107676,148730.4,41054.4,27.6,29,Adequate,Returning,Rahul,Debit Card,3.7,Profitable,No Discount
TZ1787,2023-11-28,November,Q4,Smartwatch,Mobile,Chennai,14,4981,4849,5,69734,71263.33,1529.33,2.15,9,Critical,Loyal,Vikram,Credit Card,4.2,Profitable,Low Discount
TZ1788,2024-05-31,May,Q2,Monitor,Display,Mumbai,5,9986,20431,25,49930,91939.5,42009.5,45.69,120,Overstocked,Returning,Rahul,UPI,3,Profitable,High Discount
TZ1789,2024-10-10,October,Q4,Smartphone,Mobile,Mumbai,5,26155,48415,0,130775,377637,246862,65.37,9,Critical,Loyal,Meera,Credit Card,4,Profitable,No Discount
TZ1790,2024-02-21,February,Q1,Headphones,Audio,Mumbai,14,11916,10199,5,166824,162776.04,-4047.96,-2.49,60,Adequate,New,Amit,EMI,5,Loss,Low Discount
TZ1791,2023-09-09,September,Q3,Bluetooth Speaker,Audio,Chennai,15,5547,8901,0,83205,113487.75,30282.75,26.68,10,Low,Returning,Vikram,Debit Card,4.5,Profitable,No Discount
TZ1792,2023-06-21,June,Q2,Laptop,Computing,Mumbai,8,52911,84181,10,423288,727323.84,304035.84,41.8,53,Adequate,Returning,Amit,Credit Card,4.4,Profitable,Low Discount
TZ1793,2024-06-06,June,Q2,Smartwatch,Mobile,Mumbai,3,11750,13225,0,35250,47610,12360,25.96,11,Low,New,Sneha,Cash,4.7,Profitable,No Discount
TZ1794,2024-07-23,July,Q3,Smartwatch,Mobile,Chennai,4,13001,12270,10,52004,41300.82,-10703.18,-25.92,12,Low,Loyal,Amit,UPI,3.9,Loss,Low Discount
TZ1795,2024-11-09,November,Q4,LED TV,Display,Bangalore,4,45133,59289,20,180532,246642.24,66110.24,26.8,52,Adequate,Loyal,Priya,Cash,3.6,Profitable,Medium Discount
TZ1796,2023-01-05,January,Q1,Laptop,Computing,Delhi,7,71424,90645,15,499968,593271.53,93303.53,15.73,58,Adequate,Returning,Vikram,Cash,4.7,Profitable,Medium Discount
TZ1797,2024-10-26,October,Q4,Washing Machine,Appliances,Mumbai,5,16014,48175,5,80070,356976.75,276906.75,77.57,32,Adequate,Returning,Vikram,Debit Card,4.1,Profitable,Low Discount
TZ1798,2024-12-14,December,Q4,Laptop,Computing,Mumbai,8,59279,57647,15,474232,611519.38,137287.38,22.45,10,Low,New,Meera,Cash,4.6,Profitable,Medium Discount
TZ1799,2024-11-27,November,Q4,Air Conditioner,Appliances,Bangalore,2,30896,72202,15,61792,159566.42,97774.42,61.28,55,Adequate,New,Priya,UPI,5,Profitable,Medium Discount
TZ1800,2023-02-07,February,Q1,Smartwatch,Mobile,Chennai,15,14535,15582,5,218025,188736.98,-29288.02,-15.52,2,Critical,New,Meera,UPI,3.7,Loss,Low Discount
TZ1801,2023-10-12,October,Q4,Refrigerator,Appliances,Hyderabad,4,29172,59161,10,116688,207655.11,90967.11,43.81,52,Adequate,Loyal,Vikram,EMI,4.3,Profitable,Low Discount
TZ1802,2023-03-08,March,Q1,Refrigerator,Appliances,Delhi,1,26351,40014,10,26351,39613.86,13262.86,33.48,43,Adequate,Loyal,Amit,Credit Card,4.8,Profitable,Low Discount
TZ1803,2023-01-24,January,Q1,Air Conditioner,Appliances,Hyderabad,5,41575,68707,20,207875,206121,-1754,-0.85,10,Low,Returning,Meera,Cash,3.9,Loss,Medium Discount
TZ1804,2023-11-27,November,Q4,Monitor,Display,Chennai,5,11988,26983,25,59940,111810.81,51870.81,46.39,113,Overstocked,Returning,Vikram,Cash,3.9,Profitable,High Discount
TZ1805,2023-08-18,August,Q3,Laptop,Computing,Bangalore,7,69892,74416,10,489244,515702.88,26458.88,5.13,10,Low,Returning,Priya,Debit Card,3.6,Profitable,Low Discount
TZ1806,2024-08-08,August,Q3,Laptop,Computing,Delhi,7,39878,61382,5,279146,493910.26,214764.26,43.48,20,Low,Returning,Amit,Cash,4.4,Profitable,Low Discount
TZ1807,2023-04-10,April,Q2,Laptop,Computing,Chennai,7,36574,83832,10,256018,448920.36,192902.36,42.97,26,Adequate,New,Rahul,UPI,3.9,Profitable,Low Discount
TZ1808,2023-12-15,December,Q4,Laptop,Computing,Bangalore,4,39778,95839,15,159112,423608.38,264496.38,62.44,58,Adequate,New,Meera,UPI,4.4,Profitable,Medium Discount
TZ1809,2023-03-29,March,Q1,Laptop,Computing,Mumbai,7,55531,90440,0,388717,759696,370979,48.83,60,Adequate,New,Rahul,UPI,3.6,Profitable,No Discount
TZ1810,2024-09-17,September,Q3,Washing Machine,Appliances,Chennai,1,18336,22656,5,18336,18294.72,-41.28,-0.23,28,Adequate,Returning,Sneha,Cash,4.4,Loss,Low Discount
TZ1811,2024-02-25,February,Q1,Smartphone,Mobile,Hyderabad,13,29617,10695,15,385021,88634.81,-296386.19,-334.39,14,Low,Returning,Sneha,EMI,4.4,Loss,Medium Discount
TZ1812,2023-12-14,December,Q4,Washing Machine,Appliances,Mumbai,4,31948,40508,10,127792,227492.93,99700.93,43.83,16,Low,New,Rahul,EMI,4.6,Profitable,Low Discount
TZ1813,2024-08-30,August,Q3,Smartphone,Mobile,Hyderabad,3,28885,43351,10,86655,96564.35,9909.35,10.26,13,Low,Returning,Sneha,EMI,4.2,Profitable,Low Discount
TZ1814,2023-09-06,September,Q3,Tablet,Computing,Mumbai,1,16183,25212,15,16183,25716.24,9533.24,37.07,42,Adequate,Loyal,Amit,Debit Card,4.4,Profitable,Medium Discount
TZ1815,2024-07-08,July,Q3,Tablet,Computing,Delhi,8,22114,34769,10,176912,302907.53,125995.53,41.6,28,Adequate,Returning,Rahul,EMI,4.4,Profitable,Low Discount
TZ1816,2024-11-25,November,Q4,Tablet,Computing,Mumbai,4,28616,41843,0,114464,261100.32,146636.32,56.16,37,Adequate,Returning,Priya,Credit Card,4.5,Profitable,No Discount
TZ1817,2023-07-26,July,Q3,Desktop PC,Computing,Bangalore,4,56177,62631,10,224708,248018.76,23310.76,9.4,47,Adequate,Loyal,Amit,EMI,3.9,Profitable,Low Discount
TZ1818,2023-12-03,December,Q4,Tablet,Computing,Mumbai,8,13382,31250,5,107056,370500,263444,71.1,10,Low,Loyal,Priya,Credit Card,4.2,Profitable,Low Discount
TZ1819,2023-08-07,August,Q3,Smartphone,Mobile,Chennai,12,33177,31726,15,398124,302570.86,-95553.14,-31.58,8,Critical,Returning,Priya,Cash,4,Loss,Medium Discount
TZ1820,2023-03-17,March,Q1,LED TV,Display,Mumbai,9,22549,29332,20,202941,253428.48,50487.48,19.92,106,Overstocked,New,Meera,EMI,3.9,Profitable,Medium Discount
TZ1821,2024-01-04,January,Q1,Laptop,Computing,Mumbai,4,47964,63618,5,191856,290098.08,98242.08,33.87,24,Low,Returning,Meera,Credit Card,4,Profitable,Low Discount
TZ1822,2024-07-21,July,Q3,Smartphone,Mobile,Delhi,4,8704,21539,10,34816,93823.88,59007.88,62.89,5,Critical,New,Meera,Credit Card,4.1,Profitable,Low Discount
TZ1823,2023-04-24,April,Q2,LED TV,Display,Delhi,5,44897,35738,20,224485,157247.2,-67237.8,-42.76,97,Adequate,Loyal,Priya,EMI,4,Loss,Medium Discount
TZ1824,2024-09-30,September,Q3,Monitor,Display,Mumbai,2,12732,14285,15,25464,29141.4,3677.4,12.62,74,Adequate,Loyal,Sneha,Debit Card,4,Profitable,Medium Discount
TZ1825,2024-03-15,March,Q1,Washing Machine,Appliances,Delhi,1,40004,57490,10,40004,56915.1,16911.1,29.71,44,Adequate,Returning,Priya,Debit Card,3.9,Profitable,Low Discount
TZ1826,2024-10-06,October,Q4,Smartwatch,Mobile,Delhi,14,11327,19866,15,158578,338059.72,179481.72,53.09,8,Critical,Loyal,Rahul,UPI,4.7,Profitable,Medium Discount
TZ1827,2024-09-21,September,Q3,Desktop PC,Computing,Delhi,7,58368,56527,15,408576,369969.21,-38606.79,-10.44,43,Adequate,Returning,Priya,Debit Card,4.6,Loss,Medium Discount
TZ1828,2024-06-22,June,Q2,Air Conditioner,Appliances,Chennai,4,56048,49585,20,224192,134871.2,-89320.8,-66.23,50,Adequate,Loyal,Meera,Cash,3.2,Loss,Medium Discount
TZ1829,2023-07-27,July,Q3,Headphones,Audio,Delhi,7,5081,7013,15,35567,50490.09,14923.09,29.56,34,Adequate,Loyal,Priya,Debit Card,3.9,Profitable,Medium Discount
TZ1830,2023-03-28,March,Q1,Tablet,Computing,Mumbai,5,26565,32000,10,132825,172800,39975,23.13,24,Low,Loyal,Rahul,UPI,4.3,Profitable,Low Discount
TZ1831,2023-12-11,December,Q4,Monitor,Display,Chennai,8,22172,23400,20,177376,165484.8,-11891.2,-7.19,113,Overstocked,Returning,Amit,UPI,3,Loss,Medium Discount
TZ1832,2024-03-28,March,Q1,Smartphone,Mobile,Bangalore,11,10486,33533,0,115346,368863,253517,68.73,11,Low,Loyal,Vikram,EMI,4.5,Profitable,No Discount
TZ1833,2023-10-11,October,Q4,Smartphone,Mobile,Mumbai,2,10337,33608,0,20674,104856.96,84182.96,80.28,19,Low,New,Amit,Credit Card,4.5,Profitable,No Discount
TZ1834,2023-09-14,September,Q3,Smartwatch,Mobile,Bangalore,4,14561,13896,5,58244,52804.8,-5439.2,-10.3,19,Low,Returning,Rahul,Debit Card,3.9,Loss,Low Discount
TZ1835,2023-12-21,December,Q4,Monitor,Display,Chennai,14,8389,25466,30,117446,275771.31,158325.31,57.41,147,Overstocked,New,Sneha,Credit Card,3.2,Profitable,High Discount
TZ1836,2023-08-03,August,Q3,Headphones,Audio,Delhi,9,11117,14877,15,100053,137708.95,37655.95,27.34,56,Adequate,Returning,Amit,Cash,4,Profitable,Medium Discount
TZ1837,2023-07-12,July,Q3,Monitor,Display,Chennai,4,22374,24744,30,89496,64779.79,-24716.21,-38.15,53,Adequate,Returning,Priya,EMI,3.9,Loss,High Discount
TZ1838,2023-11-09,November,Q4,Air Conditioner,Appliances,Mumbai,4,48243,54270,10,192972,304780.32,111808.32,36.68,36,Adequate,Returning,Meera,UPI,4.6,Profitable,Low Discount
TZ1839,2024-12-08,December,Q4,Bluetooth Speaker,Audio,Bangalore,6,5808,1880,0,34848,14664,-20184,-137.64,18,Low,New,Amit,EMI,4.4,Loss,No Discount
TZ1840,2024-09-09,September,Q3,Refrigerator,Appliances,Hyderabad,4,42990,36382,20,171960,87316.8,-84643.2,-96.94,14,Low,Loyal,Sneha,Credit Card,3.5,Loss,Medium Discount
TZ1841,2023-12-03,December,Q4,Refrigerator,Appliances,Chennai,3,24110,34234,5,72330,107811.42,35481.42,32.91,53,Adequate,Loyal,Priya,Cash,4.7,Profitable,Low Discount
TZ1842,2024-09-09,September,Q3,Headphones,Audio,Mumbai,3,4760,3138,15,14280,9602.28,-4677.72,-48.71,28,Adequate,New,Priya,Debit Card,4.5,Loss,Medium Discount
TZ1843,2023-03-13,March,Q1,Headphones,Audio,Mumbai,6,9995,2180,5,59970,14911.2,-45058.8,-302.18,30,Adequate,Returning,Sneha,Credit Card,5,Loss,Low Discount
TZ1844,2023-05-13,May,Q2,Bluetooth Speaker,Audio,Chennai,8,7087,2626,15,56696,15178.28,-41517.72,-273.53,23,Low,New,Priya,Debit Card,4.1,Loss,Medium Discount
TZ1845,2024-12-27,December,Q4,Washing Machine,Appliances,Chennai,2,34782,56689,15,69564,106490.29,36926.29,34.68,47,Adequate,New,Vikram,UPI,3.9,Profitable,Medium Discount
TZ1846,2023-01-08,January,Q1,Tablet,Computing,Chennai,2,25082,34819,5,50164,56232.68,6068.68,10.79,43,Adequate,Returning,Vikram,UPI,4.2,Profitable,Low Discount
TZ1847,2024-08-12,August,Q3,Laptop,Computing,Mumbai,5,77355,74904,10,386775,444929.76,58154.76,13.07,54,Adequate,Loyal,Amit,UPI,4.4,Profitable,Low Discount
TZ1848,2023-06-29,June,Q2,Monitor,Display,Delhi,3,22158,25002,25,66474,61879.95,-4594.05,-7.42,134,Overstocked,New,Meera,EMI,3.1,Loss,High Discount
TZ1849,2024-12-16,December,Q4,Laptop,Computing,Delhi,3,52942,86162,10,158826,332671.48,173845.48,52.26,52,Adequate,New,Meera,Credit Card,4.9,Profitable,Low Discount
TZ1850,2024-02-26,February,Q1,Bluetooth Speaker,Audio,Mumbai,6,1626,3223,10,9756,20885.04,11129.04,53.29,36,Adequate,Returning,Priya,Debit Card,3.8,Profitable,Low Discount
TZ1851,2023-02-15,February,Q1,Headphones,Audio,Mumbai,2,11967,13378,15,23934,27291.12,3357.12,12.3,34,Adequate,Returning,Meera,UPI,4.8,Profitable,Medium Discount
TZ1852,2024-02-11,February,Q1,Laptop,Computing,Mumbai,5,42515,91471,5,212575,521384.7,308809.7,59.23,30,Adequate,Loyal,Meera,UPI,4.2,Profitable,Low Discount
TZ1853,2023-03-11,March,Q1,Desktop PC,Computing,Hyderabad,4,53686,41191,15,214744,105037.05,-109706.95,-104.45,27,Adequate,New,Priya,Cash,4.4,Loss,Medium Discount
TZ1854,2023-07-01,July,Q3,Smartwatch,Mobile,Mumbai,9,9403,6759,0,84627,80296.92,-4330.08,-5.39,2,Critical,Loyal,Amit,Credit Card,4.2,Loss,No Discount
